playerId,avatarFile,choiceLabel,actionLabel,actionRound,actionExit,sliderID,sliderText,sliderMin,sliderMax,sliderChoices,bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sbLoop.thisRepN,sbLoop.thisTrialN,sbLoop.thisN,sbLoop.thisIndex,sliders_1.thisRepN,sliders_1.thisTrialN,sliders_1.thisN,sliders_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.rt,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.rt,out_1.started,out_1.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.started,keyServer.stopped,out_2.keys,out_2.rt,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,cB_6.started,cB_6.stopped,sBInstructions.started,sBInstructions.stopped,keySbInstructions.keys,keySbInstructions.started,keySbInstructions.stopped,out_sb.keys,out_sb.rt,out_sb.started,out_sb.stopped,cB_8.started,cB_8.stopped,text.started,text.stopped,imagesbRnd.started,imagesbRnd.stopped,sbChoice.response,sbChoice.rt,sbChoice.history,sbChoice.started,sbChoice.stopped,cB_9.started,cB_9.stopped,totalMoney,paulMoney,lukasMoney,cbFb.started,cbFb.stopped,textFb.started,textFb.stopped,out_Fb.keys,out_Fb.started,out_Fb.stopped,cbBuf.started,cbBuf.stopped,fixCross.started,fixCross.stopped,cB_11.started,cB_11.stopped,rating.response,rating.rt,rating.started,rating.stopped,cbBuf_2.started,cbBuf_2.stopped,text_5.started,text_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Paul,images/avatar1.jpg,reciprocate,1,1,enter,,,,,,,,,,0,0,0,0,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.72727849998046,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1420,so_be_u_00,3.2.4,59.3908870566468,
Paul,images/avatar1.jpg,reciprocate,1,1,enter,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.22254470002372,None,34.394431499997154,34.905655800015666,,,,,,,,,,,,001,2020_Feb_24_1420,so_be_u_00,3.2.4,59.3908870566468,
Paul,images/avatar1.jpg,reciprocate,1,1,enter,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.21228560002055,None,35.21228560002055,None,35.21228560002055,None,4,1.561,"[('5', 0.0), ('4', 1.288), ('4', 1.561)]",0.005034599977079779,None,36.7834796999814,None,15,15,0,37.312289000023156,None,37.312289000023156,None,None,37.312289000023156,None,39.290207499987446,None,39.46206859999802,39.97717269998975,,,,,,,,,,,,001,2020_Feb_24_1420,so_be_u_00,3.2.4,59.3908870566468,
Paul,images/avatar1.jpg,reciprocate,1,1,enter,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.25324950000504,None,40.25324950000504,None,40.25324950000504,None,4,1.351,"[('5', 0.0), ('4', 0.974), ('4', 1.351)]",0.01500031998148188,None,41.61694889998762,None,19,19,0,42.131891200027894,None,42.131891200027894,None,None,42.131891200027894,None,44.125709099986125,None,44.2977838999941,44.80856819998007,,,,,,,,,,,,001,2020_Feb_24_1420,so_be_u_00,3.2.4,59.3908870566468,
Paul,images/avatar1.jpg,reciprocate,1,1,enter,1,How much do you like Paul?,not at all,very much,1 2 3 4 5 6 7,,,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.082226799975615,None,3,2.327,0.007649339968338609,None,,,,,,001,2020_Feb_24_1420,so_be_u_00,3.2.4,59.3908870566468,
Paul,images/avatar1.jpg,reciprocate,1,1,enter,2,How much do you want to continue playing with Paul?,not at all,very much,1 2 3 4 5 6 7,,,,,1,0,1,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.453120600024704,None,5,1.06,0.01572254003258422,None,,,,,,001,2020_Feb_24_1420,so_be_u_00,3.2.4,59.3908870566468,
Paul,images/avatar1.jpg,reciprocate,1,1,enter,3,How much do you like Lukas?,not at all,very much,1 2 3 4 5 6 7,,,,,1,0,1,0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.56168839999009,None,5,1.028,0.0020053599728271365,None,,,,,,001,2020_Feb_24_1420,so_be_u_00,3.2.4,59.3908870566468,
Paul,images/avatar1.jpg,reciprocate,1,1,enter,4,How much do you want to continue playing with Lukas?,not at all,very much,1 2 3 4 5 6 7,,,,,1,0,1,0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.63851419999264,None,5,1.351,0.016410439973697066,None,,,,,,001,2020_Feb_24_1420,so_be_u_00,3.2.4,59.3908870566468,
Paul,images/avatar1.jpg,reciprocate,1,1,enter,5,How do you feel?,negative,positive,1 2 3 4 5 6 7,,,,,1,0,1,0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.03805560001638,None,5,1.22,0.005446259921882302,None,,,,,,001,2020_Feb_24_1420,so_be_u_00,3.2.4,59.3908870566468,
Paul,images/avatar1.jpg,reciprocate,1,1,enter,6,How activated are you right now?,low,high,1 2 3 4 5 6 7,,,,,1,0,1,0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.300251799984835,None,5,0.964,0.005765560024883598,None,,,,,,001,2020_Feb_24_1420,so_be_u_00,3.2.4,59.3908870566468,
Paul,images/avatar1.jpg,reciprocate,1,1,enter,,,,,,,,,,1,0,1,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.289491200004704,None,,,,,,,,,,,,,,,,,,,,,53.28947740001604,None,53.28947740001604,56.792391400027554,,001,2020_Feb_24_1420,so_be_u_00,3.2.4,59.3908870566468,
Paul,images/avatar1.jpg,reciprocate,1,1,enter,,,,,,,,,,1,0,1,0,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.786311200005,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1420,so_be_u_00,3.2.4,59.3908870566468,
Paul,images/avatar1.jpg,reciprocate,1,1,enter,,,,,,,,,,1,0,1,0,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.28122509998502,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1420,so_be_u_00,3.2.4,59.3908870566468,
Paul,images/avatar1.jpg,reciprocate,1,1,enter,,,,,,,,,,1,0,1,0,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.77802089997567,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1420,so_be_u_00,3.2.4,59.3908870566468,
Paul,images/avatar1.jpg,reciprocate,1,1,enter,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.28826810000464,None,59.46118619997287,59.97333339997567,,,,,,,,,,,,001,2020_Feb_24_1420,so_be_u_00,3.2.4,59.3908870566468,
