playerId,avatarFile,choiceLabel,actionLabel,actionRound,sliderID,sliderText,sliderLabels,sliderMin,sliderMax,bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sbLoop.thisRepN,sbLoop.thisTrialN,sbLoop.thisN,sbLoop.thisIndex,sliders_1.thisRepN,sliders_1.thisTrialN,sliders_1.thisN,sliders_1.thisIndex,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.rt,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.started,out_1.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.started,keyServer.stopped,out_2.keys,out_2.rt,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,cB_6.started,cB_6.stopped,sBInstructions.started,sBInstructions.stopped,keySbInstructions.keys,keySbInstructions.started,keySbInstructions.stopped,out_sb.keys,out_sb.rt,out_sb.started,out_sb.stopped,cB_8.started,cB_8.stopped,text.started,text.stopped,imagesbRnd.started,imagesbRnd.stopped,Slider.response,Slider.rt,Slider.history,Slider.started,Slider.stopped,cB_9.started,cB_9.stopped,cbFb.started,cbFb.stopped,textFb.started,textFb.stopped,out_Fb.keys,out_Fb.rt,out_Fb.started,out_Fb.stopped,cbBuf.started,cbBuf.stopped,fixCross.started,fixCross.stopped,cB_11.started,cB_11.stopped,rating.response,rating.rt,rating.started,rating.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,0,0,15,0,11,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.9095815999899,None,65.9095815999899,None,65.9095815999899,None,5,0.469,"[('5', 0.0), ('5', 0.469)]",0.012314299936406314,None,66.38649850001093,None,66.91590030002408,None,66.91590030002408,None,None,,66.91590030002408,None,68.89647330000298,None,69.06645749998279,69.57802250003442,,,,,,,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,0,0,15,0,12,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.85139269998763,None,69.85139269998763,None,69.85139269998763,None,5,0.822,"[('5', 0.0), ('5', 0.822)]",0.0018374500214122236,None,70.68741369998315,None,71.19989749998786,None,71.19989749998786,None,None,,71.19989749998786,None,73.19360689999303,None,73.36447410000255,73.8761552000069,,,,,,,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Paul,images/avatar1.jpg,keep the investment,0,1,,,,,,,,,,0,0,0,15,0,13,13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.1497512999922,None,74.1497512999922,None,74.1497512999922,None,5,0.909,"[('5', 0.0), ('5', 0.909)]",0.0036114499671384692,None,75.07139679999091,None,75.59779760002857,None,75.59779760002857,None,None,,75.59779760002857,None,77.57604890002403,None,77.74606430000858,78.25562569999602,,,,,,,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,,,,,,0,0,0,15,0,14,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.54468769999221,None,78.54468769999221,None,78.54468769999221,None,5,0.996,"[('5', 0.0), ('5', 0.996)]",0.009090300009120256,None,79.55105210002512,None,80.07945170003222,None,80.07945170003222,None,None,,80.07945170003222,None,82.0551716000191,None,82.22600790002616,82.73804560001008,,,,,,,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,,,,,,0,0,0,15,0,15,15,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.97601440001745,None,82.97601440001745,None,82.97601440001745,None,5,0.449,"[('5', 0.0), ('5', 0.449)]",0.002115549985319376,None,83.43761120003182,None,83.94713689998025,None,83.94713689998025,None,None,,83.94713689998025,None,85.94075300003169,None,86.11113340000156,86.62207029998535,,,,,,,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,,,,,,0,0,0,15,0,16,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.86106590001145,None,86.86106590001145,None,86.86106590001145,None,5,0.772,"[('5', 0.0), ('5', 0.772)]",0.002738450013566762,None,87.64434790000087,None,88.15547300002072,None,88.15547300002072,None,None,,88.15547300002072,None,90.15254280000227,None,90.32216829998652,90.83545439998852,,,,,,,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,,,,,,0,0,0,15,0,17,17,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.07403329998488,None,91.07403329998488,None,91.07403329998488,None,5,0.518,"[('5', 0.0), ('5', 0.518)]",0.0022102499497123063,None,91.60188600001857,None,92.11358569998993,None,92.11358569998993,None,None,,92.11358569998993,None,94.1094657999929,None,94.28025369998068,94.79233750002459,,,,,,,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,0,0,15,0,18,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.09914250002475,None,95.09914250002475,None,95.09914250002475,None,5,0.418,"[('5', 0.0), ('5', 0.418)]",0.011167649936396629,None,95.52562369999941,None,96.05535300000338,None,96.05535300000338,None,None,,96.05535300000338,None,98.03362860000925,None,98.20569209998939,98.7170913000009,,,,,,,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Lukas,images/avatar2.jpg,keep the investment,0,1,3,How much do you like Lukas?,"not at all, very much",1,7,,,,,0,0,0,15,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.95573280000826,99.4666379999835,6,4.85,0.0024578499724157155,None,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Lukas,images/avatar2.jpg,keep the investment,0,1,2,How much do you want to continue playing with Paul?,"not at all, very much",1,7,,,,,0,0,0,15,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.82169290003367,104.33170919999247,2,1.785,0.009936049988027662,None,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
