playerAn,playerId,avatarFile,choiceLabel,actionLabel,actionRound,bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sbLoop.thisRepN,sbLoop.thisTrialN,sbLoop.thisN,sbLoop.thisIndex,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.rt,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.started,out_1.stopped,cB_12.started,cB_12.stopped,textInstructions_2.started,textInstructions_2.stopped,keyInstructions_2.keys,keyInstructions_2.rt,keyInstructions_2.started,keyInstructions_2.stopped,out_3.keys,out_3.started,out_3.stopped,cB.started,cB.stopped,typedWord,displayText.started,displayText.stopped,copyText.started,copyText.stopped,out.keys,out.started,out.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.rt,keyServer.started,keyServer.stopped,out_2.keys,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,cB_6.started,cB_6.stopped,sBInstructions.started,sBInstructions.stopped,keySbInstructions.keys,keySbInstructions.rt,keySbInstructions.started,keySbInstructions.stopped,out_sb.keys,out_sb.started,out_sb.stopped,cB_8.started,cB_8.stopped,text.started,text.stopped,imagesbRnd.started,imagesbRnd.stopped,sbChoice.response,sbChoice.rt,sbChoice.history,sbChoice.started,sbChoice.stopped,text_6.started,text_6.stopped,cB_9.started,cB_9.stopped,text_7.started,text_7.stopped,totalMoney,paulMoney,lukasMoney,cbFb.started,cbFb.stopped,textFb.started,textFb.stopped,out_Fb.keys,out_Fb.started,out_Fb.stopped,cbBuf.started,cbBuf.stopped,fixCross.started,fixCross.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.478145400003996,None,27.478145400003996,28.488359400012996,28.454369799990673,28.969427199976053,28.952275199990254,29.46254360000603,29.46254360000603,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1508,so_be_u_00,3.2.4,58.63269722519019,
,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.977624399994966,None,29.977624399994966,30.989599999971688,30.955677499994636,31.470256300002802,31.453548699966632,31.96557150001172,31.948625400022138,32.45836920000147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1508,so_be_u_00,3.2.4,58.63269722519019,
,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.492522799992,None,32.492522799992,33.49760890001198,33.46349330001976,33.97584500000812,33.97584500000812,34.48896709998371,34.47212980000768,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1508,so_be_u_00,3.2.4,58.63269722519019,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.98224089998985,None,34.98224089998985,35.99217270000372,35.95833619998302,36.47203609999269,36.455089600000065,36.969055699999444,36.952172600023914,37.450824500003364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1508,so_be_u_00,3.2.4,58.63269722519019,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.484590900014155,None,37.65294429997448,37.958953199966345,37.958953199966345,38.166430399985984,38.166430399985984,38.25185010000132,38.25185010000132,38.40362669999013,38.40362669999013,38.55773669999326,38.55773669999326,38.710870400012936,38.710870400012936,38.813320100016426,38.813320100016426,39.309784599987324,39.309784599987324,39.821885099983774,39.804845899983775,40.31799609999871,40.30125339998631,40.811702199978754,40.811702199978754,40.96665620000567,41.54523220000556,None,41.734362600021996,None,c,15.5263949999935,43.52947180002229,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1508,so_be_u_00,3.2.4,58.63269722519019,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,41.54523220000556,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1508,so_be_u_00,3.2.4,58.63269722519019,
PlayerB,Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,2,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.190711900009774,None,59.190711900009774,None,59.190711900009774,None,3,8.026,"[('5', 0.0), ('6', 4.44), ('7', 4.663), ('6', 5.091), ('5', 5.295), ('4', 5.468), ('3', 5.604), ('3', 8.026)]",0.013551300042308867,None,59.190711900009774,None,67.22367189999204,None,67.22367189999204,None,0,0,0,71.24351070000557,None,71.24351070000557,None,None,71.24351070000557,None,74.23727370001143,None,74.40848649997497,74.90727189998142,,001,2020_Feb_25_1508,so_be_u_00,3.2.4,58.63269722519019,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,1,,,,,0,0,0,2,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.16172400000505,None,75.16172400000505,None,75.16172400000505,None,7,1.291,"[('5', 0.0), ('6', 0.894), ('7', 1.049), ('7', 1.291)]",0.006956699944566935,None,75.16172400000505,None,76.45793779997621,None,76.45793779997621,None,7,0,7,80.47727809997741,None,80.47727809997741,None,None,80.47727809997741,None,83.47260249999817,None,83.6440098999883,84.15608869999414,,001,2020_Feb_25_1508,so_be_u_00,3.2.4,58.63269722519019,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,,,,,0,0,0,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.48010699998122,None,84.48010699998122,None,84.48010699998122,None,7,1.39,"[('5', 0.0), ('6', 0.962), ('7', 1.118), ('7', 1.39)]",0.011323200073093176,None,84.48010699998122,None,85.87917600001674,None,85.87917600001674,None,14,7,7,90.90418229997158,None,90.90418229997158,None,None,90.90418229997158,None,93.89763620001031,None,94.06958309997572,94.58475829998497,,001,2020_Feb_25_1508,so_be_u_00,3.2.4,58.63269722519019,
PlayerB,Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,2,0,3,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.85553030000301,None,94.85553030000301,None,94.85553030000301,None,5,0.632,"[('5', 0.0), ('5', 0.632)]",0.017308800015598536,None,94.85553030000301,None,95.50246950000292,None,95.50246950000292,None,14,7,7,100.52914240001701,None,100.52914240001701,None,None,100.52914240001701,None,103.52788720000535,None,103.69927410001401,104.1995401000022,,001,2020_Feb_25_1508,so_be_u_00,3.2.4,58.63269722519019,
PlayerA,Paul,images/avatar1.jpg,keep the investment,0,1,,,,,0,0,0,2,0,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.52159630000824,None,104.52159630000824,None,104.52159630000824,None,6,1.083,"[('5', 0.0), ('6', 0.775), ('6', 1.083)]",0.009072400047443807,None,104.52159630000824,None,105.61495610000566,None,105.61495610000566,None,14,7,7,109.63415870000608,None,109.63415870000608,None,None,109.63415870000608,None,112.6246532999794,None,112.79788620001636,113.30865819996689,,001,2020_Feb_25_1508,so_be_u_00,3.2.4,58.63269722519019,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,1,,,,,0,0,0,2,0,5,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.58292580000125,None,113.58292580000125,None,113.58292580000125,None,0,1.77,"[('5', 0.0), ('4', 0.71), ('3', 0.915), ('2', 1.069), ('1', 1.242), ('0', 1.377), ('0', 1.77)]",0.012784399965312332,None,113.58292580000125,None,115.35949719999917,None,115.35949719999917,None,14,7,7,117.37622259999625,None,117.37622259999625,None,None,117.37622259999625,None,120.36696020001546,None,120.53878549998626,121.05180650000693,,001,2020_Feb_25_1508,so_be_u_00,3.2.4,58.63269722519019,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,,,,,0,0,0,2,0,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.37858070002403,None,121.37858070002403,None,121.37858070002403,None,2,18.007,"[('5', 0.0), ('4', 17.459), ('3', 17.648), ('2', 17.786), ('2', 18.007)]",0.0018136000726372004,None,121.37858070002403,None,139.40026829997078,None,139.40026829997078,None,16,9,7,142.42497049999656,None,142.42497049999656,None,None,142.42497049999656,None,145.4226449999842,None,145.59337449999293,146.10547010001028,,001,2020_Feb_25_1508,so_be_u_00,3.2.4,58.63269722519019,
PlayerB,Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,2,0,7,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.3503245000029,None,146.3503245000029,None,146.3503245000029,None,2,1.259,"[('5', 0.0), ('4', 0.661), ('3', 0.848), ('2', 1.001), ('2', 1.259)]",0.014499999932013452,None,146.3503245000029,None,147.62233649997506,None,147.62233649997506,None,16,9,7,150.65324389998568,None,150.65324389998568,None,None,150.65324389998568,None,153.64705939998385,None,153.8194577000104,154.3308578999713,,001,2020_Feb_25_1508,so_be_u_00,3.2.4,58.63269722519019,
PlayerB,Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,2,0,8,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.57064190000528,None,154.57064190000528,None,154.57064190000528,None,9,1.534,"[('5', 0.0), ('6', 0.716), ('7', 0.955), ('8', 1.091), ('9', 1.278), ('9', 1.534)]",0.015200400026515126,None,154.57064190000528,None,156.12086470000213,None,156.12086470000213,None,16,9,7,160.14492049999535,None,160.14492049999535,None,None,160.14492049999535,None,163.13954589999048,None,163.31083480000962,163.82161949999863,,001,2020_Feb_25_1508,so_be_u_00,3.2.4,58.63269722519019,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,,,,,0,0,0,2,0,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.12949099997059,None,164.12949099997059,None,164.12949099997059,None,7,0.946,"[('5', 0.0), ('6', 0.552), ('7', 0.689), ('7', 0.946)]",0.0071891999687068164,None,164.12949099997059,None,165.08632459997898,None,165.08632459997898,None,23,16,7,168.1175587999751,None,168.1175587999751,None,None,168.1175587999751,None,171.1095956999925,None,171.2815389999887,171.79214869998395,,001,2020_Feb_25_1508,so_be_u_00,3.2.4,58.63269722519019,
PlayerA,Paul,images/avatar1.jpg,keep the investment,0,1,,,,,0,0,0,2,0,10,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.07072660000995,None,172.07072660000995,None,172.07072660000995,None,7,1.31,"[('5', 0.0), ('6', 0.78), ('7', 1.034), ('7', 1.31)]",0.01353440003003925,None,172.07072660000995,None,173.39351720002014,None,173.39351720002014,None,23,16,7,177.4142453999957,None,177.4142453999957,None,None,177.4142453999957,None,180.40649459999986,None,180.5784990999964,181.08979549998185,,001,2020_Feb_25_1508,so_be_u_00,3.2.4,58.63269722519019,
PlayerA,Paul,images/avatar1.jpg,keep the investment,0,1,,,,,0,0,0,2,0,11,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.37004209996667,None,181.37004209996667,None,181.37004209996667,None,7,0.968,"[('5', 0.0), ('6', 0.491), ('7', 0.714), ('7', 0.968)]",0.011842899955809116,None,181.37004209996667,None,182.35350149997976,None,182.35350149997976,None,23,16,7,183.38096410001162,None,183.38096410001162,None,None,183.38096410001162,None,186.37227859999985,None,186.54434790002415,187.05960859998595,,001,2020_Feb_25_1508,so_be_u_00,3.2.4,58.63269722519019,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,,,,,0,0,0,2,0,12,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.34658610000042,None,187.34658610000042,None,187.34658610000042,None,3,0.93,"[('5', 0.0), ('4', 0.535), ('3', 0.724), ('3', 0.93)]",0.006082499923650175,None,187.34658610000042,None,188.28488260001177,None,188.28488260001177,None,26,19,7,193.3095580000081,None,193.3095580000081,None,None,193.3095580000081,None,196.3074317999999,None,196.47550439997576,196.99044449999928,,001,2020_Feb_25_1508,so_be_u_00,3.2.4,58.63269722519019,
PlayerB,Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,2,0,13,13,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.2453851000173,None,197.2453851000173,None,197.2453851000173,None,2,1.17,"[('5', 0.0), ('4', 0.554), ('3', 0.74), ('2', 0.911), ('2', 1.17)]",0.009044799953699112,None,197.2453851000173,None,198.42341479996685,None,198.42341479996685,None,26,19,7,199.4468902000226,None,199.4468902000226,None,None,199.4468902000226,None,202.44415840000147,None,202.61531269998522,203.12564539996674,,001,2020_Feb_25_1508,so_be_u_00,3.2.4,58.63269722519019,
PlayerB,Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,2,0,14,14,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.348482100002,None,203.348482100002,None,203.348482100002,None,8,1.143,"[('5', 0.0), ('6', 0.562), ('7', 0.716), ('8', 0.87), ('8', 1.143)]",0.015281600004527718,None,203.348482100002,None,204.50666890002321,None,204.50666890002321,None,26,19,7,208.52384019998135,None,208.52384019998135,None,None,208.52384019998135,None,211.5165465999744,None,211.6875463000033,212.19966129999375,,001,2020_Feb_25_1508,so_be_u_00,3.2.4,58.63269722519019,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,,,,,0,0,0,2,0,15,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.50646649999544,None,212.50646649999544,None,212.50646649999544,None,8,1.284,"[('5', 0.0), ('6', 0.701), ('7', 0.877), ('8', 1.01), ('8', 1.283)]",0.005839099991135299,None,212.50646649999544,None,213.80313070002012,None,213.80313070002012,None,34,27,7,215.82709470001282,None,215.82709470001282,None,None,215.82709470001282,None,218.82256529998267,None,218.99407899996731,219.49300800001947,,001,2020_Feb_25_1508,so_be_u_00,3.2.4,58.63269722519019,
PlayerB,Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,2,0,16,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.7828918999876,None,219.7828918999876,None,219.7828918999876,None,2,1.013,"[('5', 0.0), ('4', 0.432), ('3', 0.637), ('2', 0.793), ('2', 1.013)]",0.00701400003163144,None,219.7828918999876,None,220.80778149998514,None,220.80778149998514,None,34,27,7,223.83919690002222,None,223.83919690002222,None,None,223.83919690002222,None,226.8332425999688,None,227.00340889999643,227.51645049999934,,001,2020_Feb_25_1508,so_be_u_00,3.2.4,58.63269722519019,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,1,,,,,0,0,0,2,0,17,17,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.75540799996816,None,227.75540799996816,None,227.75540799996816,None,10,1.929,"[('5', 0.0), ('6', 0.528), ('7', 0.699), ('8', 1.246), ('9', 1.432), ('10', 1.586), ('10', 1.929)]",0.013876999961212277,None,227.75540799996816,None,229.6993485999992,None,229.6993485999992,None,44,27,17,231.7158051999868,None,231.7158051999868,None,None,231.7158051999868,None,234.71446129999822,None,234.88393890002044,235.3975992000196,,001,2020_Feb_25_1508,so_be_u_00,3.2.4,58.63269722519019,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,,,,,0,0,0,2,0,18,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.71984540001722,None,235.71984540001722,None,235.71984540001722,None,6,0.764,"[('5', 0.0), ('6', 0.507), ('6', 0.764)]",0.01597060007043183,None,235.71984540001722,None,236.4878924000077,None,236.4878924000077,None,50,33,17,237.5152790999855,None,237.5152790999855,None,None,237.5152790999855,None,240.51213230000576,None,240.68059160001576,241.1915588999982,,001,2020_Feb_25_1508,so_be_u_00,3.2.4,58.63269722519019,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,,,,,0,0,0,2,1,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.46825259999605,None,241.46825259999605,None,241.46825259999605,None,7,0.905,"[('5', 0.0), ('6', 0.458), ('7', 0.681), ('7', 0.905)]",0.01338189997477457,None,241.46825259999605,None,242.384416099987,None,242.384416099987,None,57,40,17,243.41290809999919,None,243.41290809999919,None,None,243.41290809999919,None,246.41124799998943,None,246.5805495000095,247.09359289996792,,001,2020_Feb_25_1508,so_be_u_00,3.2.4,58.63269722519019,
