playerId,avatarFile,choiceLabel,actionLabel,actionRound,bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sbLoop.thisRepN,sbLoop.thisTrialN,sbLoop.thisN,sbLoop.thisIndex,sliders_1.thisRepN,sliders_1.thisTrialN,sliders_1.thisN,sliders_1.thisIndex,sliderID,sliderText,sliderLabels,sliderMin,sliderMax,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.rt,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.rt,out_1.started,out_1.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.started,keyServer.stopped,out_2.keys,out_2.rt,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,cB_6.started,cB_6.stopped,sBInstructions.started,sBInstructions.stopped,keySbInstructions.keys,keySbInstructions.started,keySbInstructions.stopped,out_sb.keys,out_sb.rt,out_sb.started,out_sb.stopped,cB_8.started,cB_8.stopped,text.started,text.stopped,imagesbRnd.started,imagesbRnd.stopped,Slider.response,Slider.rt,Slider.history,Slider.started,Slider.stopped,cB_9.started,cB_9.stopped,cbFb.started,cbFb.stopped,textFb.started,textFb.stopped,out_Fb.keys,out_Fb.started,out_Fb.stopped,cbBuf.started,cbBuf.stopped,fixCross.started,fixCross.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,0,0,0,11,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.70994689996587,None,21.70994689996587,None,21.70994689996587,None,6,1.161,"[('5', 0.0), ('6', 0.905), ('6', 1.161)]",0.015286699985153973,None,22.885107899957802,None,23.4136474999832,None,23.4136474999832,None,None,23.4136474999832,None,25.394680999976117,None,25.565275400003884,26.077440599969123,,001,2020_Feb_24_1106,so_be_u_00,3.2.4,59.48670115726091,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,11,0,2,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.370931799989194,None,26.370931799989194,None,26.370931799989194,None,6,1.221,"[('5', 0.0), ('6', 1.016), ('6', 1.221)]",0.009550050017423928,None,27.606159499962814,None,28.135619799955748,None,28.135619799955748,None,None,28.135619799955748,None,30.11567039997317,None,30.28578320000088,30.79590319999261,,001,2020_Feb_24_1106,so_be_u_00,3.2.4,59.48670115726091,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,11,0,3,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.033821099961642,None,31.033821099961642,None,31.033821099961642,None,6,1.164,"[('5', 0.0), ('6', 0.785), ('6', 1.164)]",0.014523999998345971,None,32.210687699960545,None,32.72061749995919,None,32.72061749995919,None,None,32.72061749995919,None,34.71679649996804,None,34.88731929997448,35.39829199999804,,001,2020_Feb_24_1106,so_be_u_00,3.2.4,59.48670115726091,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,11,0,4,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.63707820000127,None,35.63707820000127,None,35.63707820000127,None,6,0.957,"[('5', 0.0), ('6', 0.549), ('6', 0.957)]",0.015507900039665401,None,36.60815609997371,None,37.11830759997247,None,37.11830759997247,None,None,37.11830759997247,None,39.11202209995827,None,39.281975999998394,39.79307949997019,,001,2020_Feb_24_1106,so_be_u_00,3.2.4,59.48670115726091,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,11,0,5,5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.03179029998137,None,40.03179029998137,None,40.03179029998137,None,6,0.957,"[('5', 0.0), ('6', 0.648), ('6', 0.957)]",0.01457289996324107,None,41.00326819997281,None,41.51661469996907,None,41.51661469996907,None,None,41.51661469996907,None,43.51166809996357,None,43.68151439999929,44.193015299970284,,001,2020_Feb_24_1106,so_be_u_00,3.2.4,59.48670115726091,
Lukas,images/avatar2.jpg,reciprocate,1,1,,,,,0,0,0,11,0,6,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.431447299954016,None,44.431447299954016,None,44.431447299954016,None,6,0.769,"[('5', 0.0), ('6', 0.444), ('6', 0.769)]",0.014454899996053427,None,45.215190699964296,None,45.74432729999535,None,45.74432729999535,None,None,45.74432729999535,None,47.721657199959736,None,47.891487599990796,48.40429449995281,,001,2020_Feb_24_1106,so_be_u_00,3.2.4,59.48670115726091,
Paul,images/avatar1.jpg,keep the investment,0,1,,,,,0,0,0,11,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.72564489999786,None,48.72564489999786,None,48.72564489999786,None,5,0.464,"[('5', 0.0), ('5', 0.464)]",0.0013241999549791217,None,49.204278099990916,None,49.730662899964955,None,49.730662899964955,None,None,49.730662899964955,None,51.71353690000251,None,51.88534759997856,52.39463860000251,,001,2020_Feb_24_1106,so_be_u_00,3.2.4,59.48670115726091,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,0,0,0,11,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.66729509999277,None,52.66729509999277,None,52.66729509999277,None,5,1.196,"[('5', 0.0), ('5', 1.196)]",0.015819800028111786,None,53.87803649995476,None,54.407374000002164,None,54.407374000002164,None,None,54.407374000002164,None,56.389698299986776,None,56.56048819998978,57.070867499976885,,001,2020_Feb_24_1106,so_be_u_00,3.2.4,59.48670115726091,
Paul,images/avatar1.jpg,keep the investment,0,1,,,,,0,0,0,11,0,9,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.34395449998556,None,57.34395449998556,None,57.34395449998556,None,5,0.43,"[('5', 0.0), ('5', 0.43)]",0.016261300013866276,None,57.78799599997001,None,58.315215099952184,None,58.315215099952184,None,None,58.315215099952184,None,60.29418099997565,None,60.46450869995169,60.97460209997371,,001,2020_Feb_24_1106,so_be_u_00,3.2.4,59.48670115726091,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,0,0,0,11,0,10,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.247092799982056,None,61.247092799982056,None,61.247092799982056,None,5,0.669,"[('5', 0.0), ('5', 0.669)]",0.0006295500206761062,None,61.92883970000548,None,62.45657260000007,None,62.45657260000007,None,None,62.45657260000007,None,64.43468700000085,None,64.60552139999345,65.11719619994983,,001,2020_Feb_24_1106,so_be_u_00,3.2.4,59.48670115726091,
Lukas,images/avatar2.jpg,reciprocate,1,1,,,,,0,0,0,11,0,11,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.4061534999637,None,65.4061534999637,None,65.4061534999637,None,5,0.59,"[('5', 0.0), ('5', 0.59)]",0.01013270003022626,None,66.00325439998414,None,66.5313389999792,None,66.5313389999792,None,None,66.5313389999792,None,68.5097958999686,None,68.68246009998256,69.19308449997334,,001,2020_Feb_24_1106,so_be_u_00,3.2.4,59.48670115726091,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,0,0,0,11,0,12,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.48234200000297,None,69.48234200000297,None,69.48234200000297,None,5,0.962,"[('5', 0.0), ('5', 0.962)]",0.010188600048422813,None,70.45269579999149,None,70.98076710000169,None,70.98076710000169,None,None,70.98076710000169,None,72.95909219997702,None,73.13152729999274,73.64269749994855,,001,2020_Feb_24_1106,so_be_u_00,3.2.4,59.48670115726091,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,0,0,0,11,0,13,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.91506639996078,None,73.91506639996078,None,73.91506639996078,None,5,0.499,"[('5', 0.0), ('5', 0.499)]",0.002699050062801689,None,74.42558679997455,None,74.93670049996581,None,74.93670049996581,None,None,74.93670049996581,None,76.93446560000302,None,77.10459669999545,77.61549689999083,,001,2020_Feb_24_1106,so_be_u_00,3.2.4,59.48670115726091,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,11,0,14,14,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.87731929996517,None,77.87731929996517,None,77.87731929996517,None,5,0.695,"[('5', 0.0), ('5', 0.695)]",0.012503350037150085,None,78.58647559996461,None,79.11524979997193,None,79.11524979997193,None,None,79.11524979997193,None,81.09104729996761,None,81.26246529998025,81.7710905999993,,001,2020_Feb_24_1106,so_be_u_00,3.2.4,59.48670115726091,
Paul,images/avatar1.jpg,keep the investment,0,1,,,,,0,0,0,11,0,15,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.060519199993,None,82.060519199993,None,82.060519199993,None,5,4.302,"[('5', 0.0), ('5', 4.302)]",0.010783399979118258,None,86.37020259996643,None,86.89949409995461,None,86.89949409995461,None,None,86.89949409995461,None,88.87812829995528,None,89.04972650000127,89.56131979997735,,001,2020_Feb_24_1106,so_be_u_00,3.2.4,59.48670115726091,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,11,0,16,16,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.85052529996028,None,89.85052529996028,None,89.85052529996028,None,5,0.557,"[('5', 0.0), ('5', 0.557)]",0.009921900054905564,None,90.41343679995043,None,90.94140509999124,None,90.94140509999124,None,None,90.94140509999124,None,92.92009619995952,None,93.09148319996893,93.60199850000208,,001,2020_Feb_24_1106,so_be_u_00,3.2.4,59.48670115726091,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,11,0,17,17,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.84045679995324,None,93.84045679995324,None,93.84045679995324,None,5,0.633,"[('5', 0.0), ('5', 0.633)]",0.0017539500258862972,None,94.48678249999648,None,94.99811200000113,None,94.99811200000113,None,None,94.99811200000113,None,96.99156279995805,None,97.16173529997468,97.67470679996768,,001,2020_Feb_24_1106,so_be_u_00,3.2.4,59.48670115726091,
Lukas,images/avatar2.jpg,reciprocate,1,1,,,,,0,0,0,11,0,18,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.91281099995831,None,97.91281099995831,None,97.91281099995831,None,5,1.27,"[('5', 0.0), ('5', 1.27)]",0.002631049952469766,None,99.19195959996432,None,99.70762989996001,None,99.70762989996001,None,None,99.70762989996001,None,101.69702129997313,None,101.86780700000236,102.37894889997551,,001,2020_Feb_24_1106,so_be_u_00,3.2.4,59.48670115726091,
