playerId,avatarFile,choiceLabel,actionLabel,actionRound,bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sbLoop.thisRepN,sbLoop.thisTrialN,sbLoop.thisN,sbLoop.thisIndex,sliders_1.thisRepN,sliders_1.thisTrialN,sliders_1.thisN,sliders_1.thisIndex,sliderID,sliderText,sliderLabels,sliderMin,sliderMax,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.rt,out_1.started,out_1.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.started,keyServer.stopped,out_2.keys,out_2.rt,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,cB_6.started,cB_6.stopped,sBInstructions.started,sBInstructions.stopped,keySbInstructions.keys,keySbInstructions.started,keySbInstructions.stopped,out_sb.keys,out_sb.rt,out_sb.started,out_sb.stopped,cB_8.started,cB_8.stopped,text.started,text.stopped,imagesbRnd.started,imagesbRnd.stopped,Slider.response,Slider.rt,Slider.history,Slider.started,Slider.stopped,cB_9.started,cB_9.stopped,cbFb.started,cbFb.stopped,textFb.started,textFb.stopped,out_Fb.keys,out_Fb.started,out_Fb.stopped,cbBuf.started,cbBuf.stopped,fixCross.started,fixCross.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Paul,images/avatar1.jpg,keep the investment,0,1,,,,,0,0,0,14,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.949650200025644,None,22.949650200025644,None,22.949650200025644,None,5,0.462,"[('5', 0.0), ('5', 0.461)]",0.014429539965931326,None,23.425436799996532,None,23.936094300006516,None,23.936094300006516,None,None,23.936094300006516,None,25.932469699997455,None,26.101564300013706,26.616494100017007,,001,2020_Feb_24_1050,so_be_u_00,3.2.4,58.17024337139215,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,0,0,0,14,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.886658900009934,None,26.886658900009934,None,26.886658900009934,None,5,0.65,"[('5', 0.0), ('5', 0.65)]",0.01629733992740512,None,27.550215399998706,None,28.07927829999244,None,28.07927829999244,None,None,28.07927829999244,None,30.056414099992253,None,30.2272753000143,30.73842180002248,,001,2020_Feb_24_1050,so_be_u_00,3.2.4,58.17024337139215,
Lukas,images/avatar2.jpg,reciprocate,1,1,,,,,0,0,0,14,0,3,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.010926600021776,None,31.010926600021776,None,31.010926600021776,None,5,0.804,"[('5', 0.0), ('5', 0.804)]",0.015055540017783642,None,31.830928999988828,None,32.35860880004475,None,32.35860880004475,None,None,32.35860880004475,None,34.332739900040906,None,34.504405300016515,35.015163300035056,,001,2020_Feb_24_1050,so_be_u_00,3.2.4,58.17024337139215,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,0,0,0,14,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.30438690003939,None,35.30438690003939,None,35.30438690003939,None,5,1.101,"[('5', 0.0), ('5', 1.101)]",0.008185339975170791,None,36.41383880004287,None,36.93920409999555,None,36.93920409999555,None,None,36.93920409999555,None,38.9171195999952,None,39.08696720004082,39.59682120004436,,001,2020_Feb_24_1050,so_be_u_00,3.2.4,58.17024337139215,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,0,0,0,14,0,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.86864970001625,None,39.86864970001625,None,39.86864970001625,None,5,0.534,"[('5', 0.0), ('5', 0.534)]",0.0001927800476551056,None,40.41385980002815,None,40.9237531000399,None,40.9237531000399,None,None,40.9237531000399,None,42.93304860003991,None,43.10330250003608,43.616450800036546,,001,2020_Feb_24_1050,so_be_u_00,3.2.4,58.17024337139215,
Lukas,images/avatar2.jpg,reciprocate,1,1,,,,,0,0,0,14,0,6,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.858333999989554,None,43.858333999989554,None,43.858333999989554,None,5,0.917,"[('5', 0.0), ('5', 0.917)]",0.01545107999118045,None,44.790070499992,None,45.30708440003218,None,45.30708440003218,None,None,45.30708440003218,None,47.2937276000157,None,47.462879900005646,47.97340720001375,,001,2020_Feb_24_1050,so_be_u_00,3.2.4,58.17024337139215,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,14,0,7,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.212469800026156,None,48.212469800026156,None,48.212469800026156,None,5,0.669,"[('5', 0.0), ('5', 0.669)]",0.0013972599990665913,None,48.893809400033206,None,49.41975850000745,None,49.41975850000745,None,None,49.41975850000745,None,51.39671020000242,None,51.56676690001041,52.07827150000958,,001,2020_Feb_24_1050,so_be_u_00,3.2.4,58.17024337139215,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,14,0,8,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.316727500001434,None,52.316727500001434,None,52.316727500001434,None,5,1.063,"[('5', 0.0), ('5', 1.063)]",0.001649459998589009,None,53.39267390000168,None,53.903471800033,None,53.903471800033,None,None,53.903471800033,None,55.89957010000944,None,56.06990570004564,56.58120559999952,,001,2020_Feb_24_1050,so_be_u_00,3.2.4,58.17024337139215,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,0,0,0,14,0,9,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.87278650002554,None,56.87278650002554,None,56.87278650002554,None,5,1.974,"[('5', 0.0), ('5', 1.974)]",0.016019799979403615,None,58.863385800039396,None,59.39285840000957,None,59.39285840000957,None,None,59.39285840000957,None,61.369942700024694,None,61.54138710000552,62.05209760001162,,001,2020_Feb_24_1050,so_be_u_00,3.2.4,58.17024337139215,
Lukas,images/avatar2.jpg,reciprocate,1,1,,,,,0,0,0,14,0,10,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.307060300023295,None,62.307060300023295,None,62.307060300023295,None,5,0.486,"[('5', 0.0), ('5', 0.486)]",0.00788142008241266,None,62.80138540000189,None,63.31772330001695,None,63.31772330001695,None,None,63.31772330001695,None,65.30736500001512,None,65.47772680001799,65.989596600004,,001,2020_Feb_24_1050,so_be_u_00,3.2.4,58.17024337139215,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,14,0,11,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.22748500003945,None,66.22748500003945,None,66.22748500003945,None,5,1.127,"[('5', 0.0), ('5', 1.127)]",0.0016960600041784346,None,67.36646290001227,None,67.89572810003301,None,67.89572810003301,None,None,67.89572810003301,None,69.87251740001375,None,70.0439025000087,70.55675620003603,,001,2020_Feb_24_1050,so_be_u_00,3.2.4,58.17024337139215,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,0,0,0,14,0,12,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.84994400001597,None,70.84994400001597,None,70.84994400001597,None,5,1.038,"[('5', 0.0), ('5', 1.038)]",0.014405500027351081,None,71.90393410000252,None,72.42916500003776,None,72.42916500003776,None,None,72.42916500003776,None,74.4211058000219,None,74.59123349998845,75.10388080001576,,001,2020_Feb_24_1050,so_be_u_00,3.2.4,58.17024337139215,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,0,0,0,14,0,13,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.3599217000301,None,75.3599217000301,None,75.3599217000301,None,5,0.804,"[('5', 0.0), ('5', 0.804)]",0.01565744000254199,None,76.17875140003162,None,76.69205599999987,None,76.69205599999987,None,None,76.69205599999987,None,78.68309950002003,None,78.85269329999574,79.36513069999637,,001,2020_Feb_24_1050,so_be_u_00,3.2.4,58.17024337139215,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,14,0,14,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.62077830004273,None,79.62077830004273,None,79.62077830004273,None,5,0.895,"[('5', 0.0), ('5', 0.895)]",0.00838802004000172,None,80.52395310002612,None,81.05215260002296,None,81.05215260002296,None,None,81.05215260002296,None,83.0297367000021,None,83.20141340000555,83.71174180001253,,001,2020_Feb_24_1050,so_be_u_00,3.2.4,58.17024337139215,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,14,0,15,15,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.95251730002929,None,83.95251730002929,None,83.95251730002929,None,5,0.885,"[('5', 0.0), ('5', 0.885)]",0.014251820102799684,None,84.85314190003555,None,85.36337580002146,None,85.36337580002146,None,None,85.36337580002146,None,87.35462019999977,None,87.52506860002177,88.0370077000116,,001,2020_Feb_24_1050,so_be_u_00,3.2.4,58.17024337139215,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,14,0,16,16,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.27554890001193,None,88.27554890001193,None,88.27554890001193,None,5,0.738,"[('5', 0.0), ('5', 0.738)]",0.001960859983228147,None,89.02495320001617,None,89.5356912999996,None,89.5356912999996,None,None,89.5356912999996,None,91.53283840004588,None,91.70213140000124,92.21494090004126,,001,2020_Feb_24_1050,so_be_u_00,3.2.4,58.17024337139215,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,14,0,17,17,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.45110710000154,None,92.45110710000154,None,92.45110710000154,None,5,0.447,"[('5', 0.0), ('5', 0.447)]",0.001480859937146306,None,92.90987590001896,None,93.42148580000503,None,93.42148580000503,None,None,93.42148580000503,None,95.41310330003034,None,95.58148769999389,96.09332470002118,,001,2020_Feb_24_1050,so_be_u_00,3.2.4,58.17024337139215,
Paul,images/avatar1.jpg,keep the investment,0,1,,,,,0,0,0,14,0,18,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3992142000352,None,96.3992142000352,None,96.3992142000352,None,5,0.427,"[('5', 0.0), ('5', 0.426)]",0.001591100008226931,None,96.84136720001698,None,97.37046110001393,None,97.37046110001393,None,None,97.37046110001393,None,99.34727110003587,None,99.51720550004393,100.03028710000217,,001,2020_Feb_24_1050,so_be_u_00,3.2.4,58.17024337139215,
